id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region,profitability,risk_flag,income_to_loan_ratio,year_wise_default_rate_indicator
1017187,2011,01-11-2011,06-12-4752,10,RENT,1,Low,72000,1,14000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,7.9,A,1,19.63,15099.02,14000,0,438.07,leinster,1099.02,1,5.1428571428571429,0.15
26869968,2014,01-09-2014,03-08-4944,0.5,RENT,1,Low,46000,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,13.35,C,3,5.95,3792.74,2739.35,0,270.91,leinster,-4207.26,0,5.7500000000000000,0.08
8554683,2013,01-11-2013,20-12-4971,10,MORTGAGE,3,Medium,115000,2,23000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,6.03,A,1,13.05,17498.88,15525.72,0,700.02,Northern-Irl,-5501.12,1,5.0000000000000000,0.14
28402449,2014,01-10-2014,18-03-4917,4,RENT,1,Low,88000,1,24475, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,17.57,D,4,3.72,10554.72,6783.54,0,879.56,Northern-Irl,-13920.28,0,3.5955056179775281,0.08
1445027,2012,01-08-2012,08-12-4752,7,RENT,1,Low,85000,1,15000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.12,B,2,11.53,17923.73431,15000,0,499.08,ulster,2923.73431,1,5.6666666666666667,0.16
32979783,2014,01-11-2014,20-12-4971,4,MORTGAGE,3,Low,63000,1,12500, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,C,3,14.1,14210.94,12500,0,284.35,leinster,1710.94,1,5.0400000000000000,0.08
502623,2010,01-04-2010,20-04-4780,5,RENT,1,Low,79600,1,5500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.88,A,1,14.88,5536.63,5500,0,172.05,leinster,36.63,1,14.4727272727272727,0.15
1392204,2012,01-07-2012,13-06-4862,10,MORTGAGE,3,Low,60000,1,12000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,18.75,D,4,11.88,11255.39,7224.9,703.3,438.36,munster,-744.61,0,5.0000000000000000,0.16
5035859,2013,01-05-2013,20-10-4670,10,MORTGAGE,3,Low,45000,1,3500, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.12,B,2,13.07,3726.72,3046.07,0,116.46,cannught,226.72,1,12.8571428571428571,0.14
5767104,2013,01-06-2013,26-01-4835,2,RENT,1,Low,40000,1,4500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,8.9,A,1,4.35,4868.270271,4500,0,142.89,ulster,368.270271,1,8.8888888888888889,0.14
2381074,2012,01-12-2012,29-10-4889,4,RENT,1,Low,39000,1,5000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.09,B,2,33.51,5942.514352,5000,0,171.11,ulster,942.514352,1,7.8000000000000000,0.16
1347422,2012,01-06-2012,24-01-4835,10,MORTGAGE,3,Low,95000,1,25000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,16.29,C,3,27.13,25339.45,25000,0,882.51,leinster,339.45,1,3.8000000000000000,0.16
545408,2010,01-07-2010,25-01-4835,6,MORTGAGE,3,Low,98000,1,3600, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,BAD LOAN,1,13.98,C,3,17.11,4447.36,3469.6,153.21,123.01,leinster,847.36,0,27.2222222222222222,0.15
35054231,2014,01-11-2014,20-12-4971,9,MORTGAGE,3,Low,94000,1,15000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.31,C,3,20.62,4562.48,2411.09,0,351.44,munster,-10437.52,1,6.2666666666666667,0.08
6905314,2014,01-10-2014,20-10-4670,1,MORTGAGE,3,Low,45000,1,18000, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.99,C,3,32.21,6129.06,3475.07,0,409.47,cannught,-11870.94,1,2.5000000000000000,0.08
6567140,2013,01-08-2013,20-12-4971,6.05,MORTGAGE,3,Low,38200,1,6000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.64,B,2,10.87,5470.32,4496.5,0,195.42,cannught,-529.68,1,6.3666666666666667,0.14
1221058,2012,01-04-2012,02-08-4944,0.5,OWN,2,Low,46800,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,13.11,B,2,21.41,9685.53932,8000,0,269.98,cannught,1685.53932,1,5.8500000000000000,0.16
7659598,2013,01-10-2013,06-03-4698,6,MORTGAGE,3,Low,85000,1,20000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,BAD LOAN,1,14.3,C,3,23.75,13180.62,7846.31,2199.86,686.48,munster,-6819.38,0,4.2500000000000000,0.14
1618305,2012,01-10-2012,17-03-4917,7,MORTGAGE,3,Low,95000,1,5250, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.33,C,3,7.72,6327.722586,5250,0,180.28,munster,1077.722586,1,18.0952380952380952,0.16
7306597,2013,01-10-2013,20-10-4670,0.5,MORTGAGE,3,Low,38000,1,7800, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.3,C,3,28.67,7224.55,5525.44,0,267.73,cannught,-575.45,1,4.8717948717948718,0.14
9847448,2013,01-12-2013,20-12-4971,10,MORTGAGE,3,Low,90000,1,14000, 60 months,2,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,14.47,C,3,15.6,7900.32,4432.76,0,329.18,leinster,-6099.68,1,6.4285714285714286,0.14
8658641,2013,01-11-2013,20-10-4670,3,MORTGAGE,3,Low,43000,1,17500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,9.67,B,2,16.57,14609.15,12120.05,0,561.97,cannught,-2890.85,1,2.4571428571428571,0.14
5027067,2013,01-06-2013,12-06-4862,1,RENT,1,Medium,140000,2,30000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,23.63,F,6,19.16,1712.32,536.67,0,856.61,ulster,-28287.68,0,4.6666666666666667,0.14
2295759,2012,01-12-2012,20-12-4971,10,MORTGAGE,3,Medium,170000,2,28000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.62,A,1,19.21,31410.6426,28000,0,872.52,cannught,3410.6426,1,6.0714285714285714,0.16
7686312,2013,01-10-2013,26-01-4835,10,RENT,1,Low,42368,1,18475, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,21.7,E,5,26.82,6978.41,1674.62,2414.85,507.12,Northern-Irl,-11496.59,0,2.2932611637347767,0.14
1122856,2012,01-02-2012,23-04-4780,0.5,RENT,1,Low,92000,1,6000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,11.71,B,2,8.63,6727.39,6000,0,198.46,ulster,727.39,1,15.3333333333333333,0.16
9734681,2013,01-12-2013,19-10-4670,10,MORTGAGE,3,Low,93000,1,30000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,9.67,B,2,23.23,32723.6497,30000,0,963.38,cannught,2723.6497,1,3.1000000000000000,0.14
27400393,2014,01-10-2014,20-10-4670,3,OWN,2,Medium,169000,2,15000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.99,B,2,7.3,7365.15,5658.46,0,491.01,munster,-7634.85,1,11.2666666666666667,0.08
6571605,2013,01-08-2013,11-09-4807,4,RENT,1,Low,45000,1,12000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,20.8,E,5,24.56,7112.18,3056.13,0,323.3,Northern-Irl,-4887.82,0,3.7500000000000000,0.14
33360404,2014,01-11-2014,18-03-4917,1,MORTGAGE,3,Low,35000,1,11850, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.99,D,4,13.2,13569.19,11850,0,422.43,leinster,1719.19,1,2.9535864978902954,0.08
1063982,2011,01-12-2011,19-12-4971,2,OWN,2,Low,15000,1,4375, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.42,B,2,13.92,5261.081491,4375,0,146.2,ulster,886.081491,1,3.4285714285714286,0.15
534283,2010,01-06-2010,31-07-4944,3,RENT,1,Low,49500,1,2000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,BAD LOAN,1,11.12,B,2,13.28,1667.15,1266.5,41.96,65.6,Northern-Irl,-332.85,0,24.7500000000000000,0.15
1189779,2012,01-03-2012,27-10-4889,10,OWN,2,Low,60000,1,23000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,13.99,C,3,13.74,24279.23,23000,0,785.98,cannught,1279.23,1,2.6086956521739130,0.16
16351966,2014,01-10-2014,27-01-4835,2,RENT,1,Low,60000,1,14000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.99,C,3,14.11,15305.61,14000,0,471.65,ulster,1305.61,1,4.2857142857142857,0.08
2301581,2012,01-12-2012,20-10-4670,10,MORTGAGE,3,Low,42000,1,18825, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.29,C,3,29.51,17044.78,9775.7,0,460.7,leinster,-1780.22,1,2.2310756972111554,0.16
30195076,2014,01-10-2014,20-12-4971,3,MORTGAGE,3,Low,25000,1,8650, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.61,D,4,17.43,4226.8,2895.95,0,302.45,cannught,-4423.2,1,2.8901734104046243,0.08
9055250,2013,01-11-2013,18-03-4917,10,MORTGAGE,3,Low,78000,1,12800, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,BAD LOAN,1,14.3,C,3,13.92,6595.96,3679.97,0,299.83,munster,-6204.04,0,6.0937500000000000,0.14
2474952,2012,01-12-2012,20-12-4971,10,MORTGAGE,3,Low,60000,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.8,C,3,13.1,10096.79,8000,0,280.47,Northern-Irl,2096.79,1,7.5000000000000000,0.16
863398,2011,01-08-2011,06-12-4752,10,MORTGAGE,3,Medium,100860,2,6000, 36 months,1,INDIVIDUAL,1,MOVING,10,Low,1,GOOD LOAN,0,5.99,A,1,7.67,6435.29,6000,0,182.51,Northern-Irl,435.29,1,16.8100000000000000,0.15
1338664,2012,01-06-2012,22-07-4725,6,RENT,1,Low,23533,1,4325, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.62,A,1,4.64,4750.770646,4325,0,134.78,Northern-Irl,425.770646,1,5.4411560693641618,0.16
2380375,2012,01-12-2012,23-07-4725,6,MORTGAGE,3,Medium,120000,2,16000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.16,B,2,10.12,18353.07,15999.99,0,517.48,Northern-Irl,2353.07,1,7.5000000000000000,0.16
35683547,2014,01-11-2014,11-09-4807,8,MORTGAGE,3,Low,46500,1,10000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.49,B,2,15.82,10563.25,10000,0,324.98,Northern-Irl,563.25,1,4.6500000000000000,0.08
8668508,2013,01-11-2013,20-12-4971,10,MORTGAGE,3,High,230000,3,20000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.99,B,2,9.86,16366.67,13178.8,0,654.68,Northern-Irl,-3633.33,1,11.5000000000000000,0.14
31467679,2014,01-10-2014,20-10-4670,9,MORTGAGE,3,Low,60000,1,16000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.15,B,2,14.93,5108.08,3276.75,0,341.14,ulster,-10891.92,1,3.7500000000000000,0.08
19195418,2014,01-10-2014,14-06-4862,5,MORTGAGE,3,Low,50000,1,7000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,12.99,C,3,16.2,7623.77,7000,0,235.83,cannught,623.77,1,7.1428571428571429,0.08
270568,2008,01-03-2008,04-09-4807,5,RENT,1,Low,35000,1,7000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.61,D,4,9.63,7215.59,7000,0,234.55,ulster,215.59,1,5.0000000000000000,0.19
9010241,2013,01-11-2013,25-04-4780,9,RENT,1,Low,38000,1,7200, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,16.2,C,3,32.53,8603.465056,7200,0,253.85,ulster,1403.465056,1,5.2777777777777778,0.14
35063540,2014,01-11-2014,20-10-4670,6,RENT,1,Low,52000,1,12600, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,13.66,C,3,17.24,7106,5459.1,0,428.57,munster,-5494,1,4.1269841269841270,0.08
34733404,2014,01-11-2014,11-09-4807,2,MORTGAGE,3,Low,60000,1,25200, 36 months,1,INDIVIDUAL,1,MEDICAL,9,High,2,GOOD LOAN,0,19.99,E,5,10.04,26701.77,25200,0,936.4,ulster,1501.77,1,2.3809523809523810,0.08
28724191,2014,01-10-2014,20-10-4670,2,RENT,1,Medium,120000,2,35000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.15,B,2,13.89,16977.3,13306.86,0,1131.82,ulster,-18022.7,1,3.4285714285714286,0.08
7437138,2013,01-09-2013,19-10-4670,9,MORTGAGE,3,Low,40000,1,8500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,B,2,25.62,9685.29,8500,0,286.36,Northern-Irl,1185.29,1,4.7058823529411765,0.14
794335,2011,01-07-2011,24-04-4780,3,RENT,1,Low,31428,1,13250, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.49,B,2,24.13,16501.7422,13249.99,0,291.34,Northern-Irl,3251.7422,1,2.3719245283018868,0.15
28603065,2014,01-10-2014,20-10-4670,6.05,MORTGAGE,3,Low,35000,1,6400, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,12.99,C,3,8.71,3234.3,2369.5,0,215.62,ulster,-3165.7,1,5.4687500000000000,0.08
6546410,2013,01-08-2013,07-12-4752,8,MORTGAGE,3,Low,89000,1,25000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.88,C,3,21.03,27541.66856,25000,0,606.36,cannught,2541.66856,1,3.5600000000000000,0.14
10115256,2013,01-12-2013,20-10-4670,5,MORTGAGE,3,Low,81000,1,24000, 60 months,2,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,18.25,D,4,29.33,14704.92,7110.76,0,612.72,leinster,-9295.08,1,3.3750000000000000,0.14
6324782,2013,01-07-2013,16-03-4917,7,RENT,1,Medium,112000,2,28000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.62,A,1,14.48,28519.52,28000,0,872.52,Northern-Irl,519.52,1,4.0000000000000000,0.14
6304672,2013,01-07-2013,20-12-4971,6,MORTGAGE,3,Low,96000,1,3500, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,13.68,C,3,15.23,3453.18,2703.15,0,119.08,Northern-Irl,-46.82,1,27.4285714285714286,0.14
2307007,2012,01-12-2012,20-10-4670,10,MORTGAGE,3,Medium,110000,2,25000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.31,C,3,18.41,22142.99,13122.19,0,598.83,cannught,-2857.01,1,4.4000000000000000,0.16
680577,2011,01-02-2011,22-04-4780,2,RENT,1,Low,29700,1,4000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,10.74,B,2,4.97,4420.61,4000,0,130.47,ulster,420.61,1,7.4250000000000000,0.15
32289175,2014,01-10-2014,20-10-4670,10,MORTGAGE,3,Low,38000,1,13500, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.49,C,3,12.41,4424.24,2342.12,0,317.57,leinster,-9075.76,1,2.8148148148148148,0.08
36591292,2014,01-12-2014,20-10-4670,10,MORTGAGE,3,Low,39000,1,5500, 36 months,1,INDIVIDUAL,1,MEDICAL,9,High,2,GOOD LOAN,0,14.99,C,3,14.98,2487.3,1709.59,0,190.64,ulster,-3012.7,1,7.0909090909090909,0.08
3928874,2013,01-04-2013,20-10-4670,10,MORTGAGE,3,Low,44000,1,5000, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,12.12,B,2,9.3,5487.38,4509.08,0,166.36,leinster,487.38,1,8.8000000000000000,0.14
30646042,2014,01-10-2014,20-10-4670,1,RENT,1,Low,43550,1,10900, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,17.57,D,4,20.25,4103.11,1907.8,0,274.25,leinster,-6796.89,1,3.9954128440366972,0.08
9726333,2013,01-12-2013,20-12-4971,10,RENT,1,Low,30000,1,4500, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,8.9,A,1,18.19,3429.36,2865.22,0,142.89,Northern-Irl,-1070.64,1,6.6666666666666667,0.14
6616472,2013,01-08-2013,18-03-4917,3,OWN,2,Medium,165000,2,25000, 60 months,2,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,25.89,G,7,9.32,37398.81,25000,0,746.89,cannught,12398.81,1,6.6000000000000000,0.14
580946,2010,01-09-2010,16-12-4971,0.5,MORTGAGE,3,Low,90000,1,15000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.88,A,1,12.17,16151.28,15000,0,469.22,cannught,1151.28,1,6.0000000000000000,0.15
3705306,2013,01-03-2013,20-10-4670,4,RENT,1,Low,25000,1,6000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.31,C,3,24.8,7101.73,5589.49,0,208.91,ulster,1101.73,1,4.1666666666666667,0.14
34302943,2014,01-11-2014,20-10-4670,10,OWN,2,Low,66700,1,10000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,10.49,B,2,28.05,4535.15,3521.64,0,324.98,cannught,-5464.85,1,6.6700000000000000,0.08
776949,2011,01-06-2011,20-07-4725,2,MORTGAGE,3,Low,43000,1,12000, 60 months,2,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,11.99,B,2,4.3,12916.19,12000,0,266.88,leinster,916.19,1,3.5833333333333333,0.15
1600764,2012,01-10-2012,07-12-4752,10,RENT,1,Low,33000,1,11325, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,BAD LOAN,1,14.33,C,3,29.78,6999.84,5049.67,14.24,388.88,munster,-4325.16,0,2.9139072847682119,0.16
8607181,2013,01-11-2013,20-10-4670,5,OWN,2,Low,35000,1,11500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.3,C,3,32.58,13973.35,11500,0,394.73,Northern-Irl,2473.35,1,3.0434782608695652,0.14
643677,2011,01-01-2011,20-10-4670,3,MORTGAGE,3,Medium,126251,2,20000, 60 months,2,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,13.72,C,3,4.05,27747.94,20000,0,462.47,Northern-Irl,7747.94,1,6.3125500000000000,0.15
37741144,2014,01-12-2014,20-12-4971,10,MORTGAGE,3,Low,65000,1,3500, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,Low,1,GOOD LOAN,0,8.19,A,1,10.91,1318.29,1072.91,0,109.99,munster,-2181.71,1,18.5714285714285714,0.08
7725454,2013,01-10-2013,13-06-4862,10,MORTGAGE,3,Low,70000,1,12000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.1,C,3,27.82,13235.04984,12000,0,416.58,munster,1235.04984,1,5.8333333333333333,0.14
1531534,2012,01-09-2012,01-08-4944,7,RENT,1,Low,86000,1,13000, 36 months,1,INDIVIDUAL,1,WEDDING,5,Low,1,GOOD LOAN,0,13.11,B,2,17.29,14678.62,13000,0,438.72,Northern-Irl,1678.62,1,6.6153846153846154,0.16
35988542,2014,01-11-2014,20-12-4971,2,RENT,1,Low,35000,1,11850, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,13.66,C,3,19.38,5217.3,3734.51,0,403.06,munster,-6632.7,1,2.9535864978902954,0.08
10097905,2013,01-12-2013,20-10-4670,4,MORTGAGE,3,Low,49000,1,8400, 36 months,1,INDIVIDUAL,1,HOME_IMPROVEMENT,7,High,2,GOOD LOAN,0,14.47,C,3,12.73,6936.45,5189.21,0,289.02,cannught,-1463.55,1,5.8333333333333333,0.14
9135218,2013,01-12-2013,27-01-4835,1,RENT,1,Medium,169700,2,29400, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,7.9,A,1,17.72,32306.08,29400,0,919.94,munster,2906.08,1,5.7721088435374150,0.14
3219107,2013,01-02-2013,20-10-4670,10,MORTGAGE,3,Low,48462,1,13500, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,8.9,A,1,8.67,14994.57,13067.46,0,428.67,cannught,1494.57,1,3.5897777777777778,0.14
26199787,2014,01-09-2014,20-10-4670,9,RENT,1,Low,57000,1,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.61,D,4,22.59,7715.68,3921.62,0,482.23,cannught,-12284.32,1,2.8500000000000000,0.08
1453723,2012,01-08-2012,14-06-4862,3,RENT,1,Low,65000,1,6500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,6.03,A,1,10.69,7121.514286,6500,0,197.84,ulster,621.514286,1,10.0000000000000000,0.16
1100374,2012,01-02-2012,06-03-4698,5,RENT,1,Low,30000,1,14125, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,13.49,C,3,18.68,17244.166,14125,0,479.27,cannught,3119.166,1,2.1238938053097345,0.16
2300482,2012,01-12-2012,18-03-4917,2,MORTGAGE,3,Low,40000,1,14000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,Low,1,GOOD LOAN,0,11.14,B,2,20.55,16529.47,14000,0,459.28,cannught,2529.47,1,2.8571428571428571,0.16
1548107,2012,01-10-2012,03-08-4944,3,RENT,1,Low,47840,1,18000, 36 months,1,INDIVIDUAL,1,CREDIT_CARD,1,High,2,GOOD LOAN,0,19.05,D,4,25.55,23769.40695,18000,0,660.27,ulster,5769.40695,1,2.6577777777777778,0.16
1541054,2012,01-09-2012,11-09-4807,10,MORTGAGE,3,Medium,101102,2,20000, 60 months,2,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,19.72,D,4,14.93,28932.52485,20000,0,526.77,ulster,8932.52485,1,5.0551000000000000,0.16
3808648,2013,01-05-2013,07-12-4752,10,MORTGAGE,3,Low,66440,1,14000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,11.14,B,2,9.93,15256.62852,14000,0,459.28,Northern-Irl,1256.62852,1,4.7457142857142857,0.14
1536159,2012,01-09-2012,30-10-4889,3,MORTGAGE,3,Low,45000,1,8000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,GOOD LOAN,0,6.62,A,1,11.89,8840.299734,8000,0,245.63,ulster,840.299734,1,5.6250000000000000,0.16
32099439,2014,01-10-2014,20-12-4971,10,RENT,1,Low,30000,1,10000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,14.49,C,3,27.64,4802.28,3385.64,0,344.17,leinster,-5197.72,1,3.0000000000000000,0.08
523084,2010,01-06-2010,27-10-4889,1,RENT,1,Low,33000,1,7000, 36 months,1,INDIVIDUAL,1,OTHER,4,High,2,GOOD LOAN,0,13.61,C,3,11.71,8380.55,7000,0,237.92,munster,1380.55,1,4.7142857142857143,0.15
34512162,2014,01-11-2014,11-09-4807,3,MORTGAGE,3,Low,100000,1,15000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,Low,1,BAD LOAN,1,10.49,B,2,29.09,3459.56,2560.79,0,487.47,ulster,-11540.44,0,6.6666666666666667,0.08
1685027,2012,01-10-2012,06-03-4698,3,RENT,1,Low,30000,1,10500, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,17.27,C,3,28.28,13191.97071,10500,0,375.77,Northern-Irl,2691.97071,1,2.8571428571428571,0.16
4525748,2013,01-05-2013,16-03-4917,3,RENT,1,Low,71000,1,31825, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,High,2,BAD LOAN,1,19.72,D,4,15.46,8498.7,1628.81,4307.6,838.22,Northern-Irl,-23326.3,0,2.2309505106048704,0.14
9036155,2013,01-11-2013,20-12-4971,7,RENT,1,Low,62000,1,3000, 36 months,1,INDIVIDUAL,1,DEBT_CONSOLIDATION,6,High,2,GOOD LOAN,0,15.61,C,3,23.34,2622.32,1931.42,0,104.9,ulster,-377.68,1,20.6666666666666667,0.14
578933,2010,01-09-2010,18-12-4971,4,MORTGAGE,3,Low,71000,1,11500, 60 months,2,INDIVIDUAL,1,CREDIT_CARD,1,High,2,BAD LOAN,1,15.58,D,4,24.66,11776.53,6207.07,1246.8,277.1,munster,276.53,0,6.1739130434782609,0.15
8044670,2013,01-11-2013,08-12-4752,8,MORTGAGE,3,Medium,150000,2,12000, 36 months,1,INDIVIDUAL,1,OTHER,4,Low,1,GOOD LOAN,0,10.99,B,2,5.8,13554.40828,12000,0,392.81,ulster,1554.40828,1,12.5000000000000000,0.14
